.	O
	
Da	O
karfe	O
biyu	O
,	O
ana	O
son	O
rufe	O
rumfunan	O
zabe	O
,	O
har	O
sai	O
dai	O
idan	O
akwai	O
mutane	O
akan	O
layi	O
,	O
nan	O
ake	O
da	O
dalilin	O
ci	O
gaba	O
da	O
jefa	O
kuri’a	O
har	O
ya	O
zuwa	O
mutum	O
na	O
karshe	O
.	O
	
Muddin	O
karfe	O
2	B-DATE
ta	O
samu	O
mutum	O
a	O
wajen	O
layi	O
,	O
bai	O
hau	O
layi	O
ba	O
,	O
ba	O
shi	O
da	O
ikon	O
hawa	O
layi	O
sai	O
dai	O
ya	O
jira	O
zaben	O
gaba	O
.	O
	
VOA	O
:	O
Da	O
wane	O
yatsa	O
ya	O
kamata	O
mutum	O
ya	O
dangwala	O
kuri’arsa	O
?	O
	
INEC	O
:	O
An	O
bukaci	O
duk	O
mai	O
yatsu	O
ya	O
yi	O
amfani	O
da	O
babban	O
yatsansa	O
ya	O
jefa	O
kuri’a	O
,	O
wanda	O
kuma	O
ba	O
shi	O
da	O
babban	O
dan	O
yatsa	O
zai	O
iya	O
amfani	O
da	O
kowanne	O
yatsa	O
a	O
cikin	O
yatsun	O
da	O
Allah	O
ya	O
huwace	O
masa	O
.	O
	
VOA	O
:	O
Me	O
ke	O
bata	O
kuri’a	O
?	O
	
INEC	O
:	O
Duk	O
wanda	O
ya	O
dangwala	O
sama	O
da	O
gida	O
daya	O
a	O
kuri’a	O
daya	O
,	O
kuri’arsa	O
ta	O
lalace	O
ba	O
za	O
ta	O
yi	O
tasiri	O
ba	O
,	O
hakan	O
nan	O
duk	O
wanda	O
aka	O
ba	O
shi	O
kuri’a	O
ya	O
dawo	O
da	O
ita	O
bai	O
dangwala	O
a	O
kowacce	O
gida	O
ba	O
,	O
kuri’ars	O
ba	O
za	O
ta	O
yi	O
amfani	O
ba	O
.	O
	
Saurari	O
karashen	O
hirar	O
domin	O
samun	O
cikakken	O
bayani	O
:	O
	
Amurka	B-LOC
Ta	O
Kara	B-PER
Kudin	O
Biza	O
Ga	O
'Yan	O
Najeriya	B-LOC
	
Gwamnatin	O
Amurka	B-LOC
ta	O
kara	O
kudin	O
samun	O
izinin	O
shiga	O
Amurka	B-LOC
,	O
biza	O
,	O
matakin	O
da	O
ta	O
baiyana	O
da	O
rama	O
wa	O
kura	O
aniyarta	O
kan	O
yadda	O
gwamnatin	O
Najeriya	B-LOC
ta	O
kara	O
kudin	O
shigowa	O
Najeriya	B-LOC
ga	O
Amurkawa	O
.	O
	
Ofishin	O
jakadancin	O
Amurka	B-LOC
a	O
Abuja	B-LOC
ya	O
fitar	O
da	O
sanarwar	O
ta	O
karin	O
da	O
kebantacce	O
ne	O
daga	O
asalin	O
kudin	O
biza	O
da	O
ake	O
caji	O
da	O
zai	O
shafi	O
‘yan	O
Najeriya	B-LOC
da	O
ke	O
son	O
shigowa	O
Amurka	B-LOC
daga	O
kowace	O
kasa	O
ta	O
duniya	O
.	O
	
Sanarwar	O
ta	O
kara	O
da	O
cewa	O
tun	O
farkon	O
bara	O
gwamnatin	O
Najeriya	B-LOC
ta	O
kara	O
kudin	O
shigowa	O
kasar	O
ta	O
ga	O
Amurkawa	O
,	O
kuma	O
Amurka	B-LOC
ta	O
dau	O
matakan	O
jan	O
hankali	O
don	O
janye	O
karin	O
amma	O
hakan	O
bai	O
yiwu	O
ba	O
har	O
bayan	O
watanni	B-DATE
18	I-DATE
.	O
	
Sai	O
dai	O
karin	O
da	O
Amurka	O
ta	O
yi	O
ya	O
kama	O
daga	O
dala	O
80	B-DATE
zuwa	O
dala	O
303	B-DATE
.	O
	
Bashir	O
Baba	B-LOC
,	O
wani	O
tsohon	O
jami'i	O
a	O
ma’aikatar	O
wajen	O
Najeriya	B-LOC
,	O
ya	O
ce	O
ba	O
wani	O
abun	O
tada	O
hankali	O
kan	O
karin	O
don	O
dama	O
zuwa	O
Amurka	B-LOC
na	O
wadanda	O
su	O
ka	O
shirya	O
ne	O
.	O
	
Kazalika	O
jami’in	O
walwala	O
na	O
jam’iyyar	O
APC	O
mai	O
mulki	O
a	O
Najeriya	B-LOC
,	O
Ibrahim	B-PER
Masari	O
,	O
ya	O
ce	O
hakan	O
bai	O
daga	O
mu	O
su	O
hankali	O
ba	O
don	O
bai	O
shafi	O
kasashen	O
da	O
talakawa	O
su	O
ke	O
zuwa	O
don	O
ibada	O
ba	O
.	O
	
Ba	O
a	O
taba	O
samun	O
musayar	O
kausasan	O
kalamai	O
tsakanin	O
Najeriya	B-LOC
da	O
Amurka	O
ba	O
don	O
ba	O
mamaki	O
yadda	O
kasashen	O
biyu	O
ke	O
da	O
muradu	O
na	O
musamman	O
a	O
huldarsu	O
ta	O
kasuwanci	O
da	O
diflomasiyya	O
.	O
	
Wani	B-PER
rahoto	O
ya	O
bayyana	O
cewa	O
a	O
shekarar	B-DATE
2017	I-DATE
kadai	O
'yan	O
Najeriya	B-LOC
sun	O
kashe	O
Naira	O
biliyan	O
17	B-DATE
wajen	O
neman	O
biza	O
ta	O
shiga	O
Amurka	B-LOC
.	O
	
Kazalika	O
kudin	O
ko	O
da	O
mutum	O
bai	O
samu	O
nasara	O
ba	O
ba	O
za	O
a	O
mayar	O
ma	O
sa	O
da	O
su	O
ba	O
.	O
	
Saurari	O
cikakken	O
rahoton	O
Nasiru	O
Adamu	B-PER
El-Hikaya	O
daga	O
Abuja	B-LOC
:	O
	
Ra’ayoyin	O
Wasu	B-ORG
‘Yan	O
Najeriya	B-LOC
Kan	O
Jawabin	O
Shugaba	O
Trump	B-PER
	
A	O
jiya	B-DATE
ne	I-DATE
shugaban	O
Amurka	B-LOC
Donald	B-PER
Trump	I-PER
ya	O
gabatar	O
da	O
jawabinsa	O
kan	O
halin	O
da	O
kasar	O
Amurka	B-LOC
ke	O
ciki	O
,	O
inda	O
ya	O
tabo	O
batutuwa	O
masu	O
yawa	O
da	O
suka	O
hada	O
da	O
na	O
bakin	O
haure	O
da	O
tattalin	O
arziki	O
da	O
siyasa	O
da	O
dimokaradiyya	O
.	O
	
Haka	B-LOC
kuma	O
ya	O
tabo	O
batun	O
kariyar	O
Iyaka	O
,	O
wanda	O
ya	O
nemi	O
a	O
gina	O
Katanga	B-LOC
akan	O
iyakar	O
Amurka	B-LOC
da	O
Mexico	O
,	O
lamarin	O
da	O
‘yan	O
jam’iyyar	O
Democrats	B-ORG
suka	O
ki	O
amincewa	O
da	O
shi	O
.	O
	
Da	O
suke	O
mayar	O
da	O
martani	O
ga	O
jawabin	O
Trump	B-PER
,	O
‘yan	O
Najeriya	B-LOC
na	O
ganin	O
jawabin	O
ba	O
Amurka	B-LOC
kadai	O
ya	O
shafa	O
ba	O
,	O
kasancewar	O
Amurka	B-LOC
na	O
zaman	O
tushen	O
dimokaradiyya	O
ga	O
duniya	O
.	O
	
Haka	B-LOC
kuma	O
‘yan	O
Najeriyar	O
na	O
ganin	O
cewa	O
batun	O
gina	O
Katanga	B-LOC
da	O
Trump	O
ke	O
shirin	O
yi	O
a	O
kan	O
iyakar	O
Amurka	B-LOC
da	O
Mexico	O
,	O
na	O
zaman	O
alama	O
ta	O
nuna	O
kyama	O
ga	O
baki	O
,	O
haka	O
kuma	O
ya	O
kamata	O
shugabannin	O
duniya	O
su	O
mayar	O
da	O
hankali	O
wajen	O
kyautatawa	O
al’umominsu	O
domin	O
a	O
daina	O
samun	O
kwararar	O
bakin	O
haure	O
.	O
	
Shima	B-LOC
wani	O
dan	O
Najeriya	B-LOC
da	O
wakilin	O
Muryar	O
Amurka	B-LOC
ya	O
zanta	O
da	O
shi	O
a	O
Legas	B-LOC
,	O
ya	O
ce	O
jawabin	O
shugaban	O
tamkar	O
mayar	O
da	O
hannun	O
agogo	O
baya	O
a	O
tsarin	O
dimokaradiyya	O
,	O
idan	O
aka	O
duba	O
kudurorinsa	O
irin	O
su	O
gina	O
Katanga	B-LOC
da	O
kuma	O
fadan	O
da	O
yake	O
yi	O
da	O
wasu	O
‘yan	O
Majalisun	O
jam’iyyar	O
adawa	O
.	O
	
Domin	O
karin	O
bayani	O
saurari	O
ra’ayoyin	O
wasu	O
‘yan	O
Najeriya	B-LOC
game	B-ORG
da	O
jawabin	O
shugaban	O
Amurka	B-LOC
Donald	B-PER
Trump	I-PER
.	O
	
Hukumar	O
EFCC	B-ORG
Tayi	O
Babban	O
Kame	O
A	O
Jihar	O
Kaduna	B-LOC
	
Hukumar	O
hana	O
zarmiya	O
da	O
cin	O
hanci	O
da	O
rashawa	O
ta	O
Najeriya	B-LOC
EFCC	B-ORG
ta	O
ce	O
ta	O
kama	O
'yan	O
damfara	O
,	O
zambar	O
yanar	O
gizo	O
su	O
sha	O
bakwai	O
17	B-DATE
a	O
kokarin	O
neman	O
mafaka	O
a	O
Kaduna	B-LOC
.	O
	
Shugaban	O
hukumar	O
a	O
shiyyar	O
Kaduna	B-LOC
Mal	O
.	O
	
Mailafiya	O
Yakubu	B-PER
wanda	O
ya	O
yiwa	O
muryar	O
Amurka	B-LOC
karin	O
haske	O
,	O
ya	O
ce	O
hukumar	O
na	O
shawo	O
kan	O
kalubalen	O
da	O
ke	O
kawo	O
cikas	O
a	O
gaban	O
kotunan	O
wannan	O
kasa	O
.	O
	
Wanne	O
irin	O
kalubale	O
ke	O
shan	O
gaban	O
hukumar	O
ta	O
EFCC	B-ORG
wajen	O
magance	O
cin	O
hanci	O
da	O
rashawa	O
a	O
Najeriya	B-LOC
?	O
	
Malam	B-PER
Mailafiya	O
Yakubu	B-PER
ya	O
ce	O
akwai	O
;	O
Yaki	O
da	O
cin	O
hanci	O
da	O
rashawa	O
dai	O
na	O
cikin	O
manyan	O
alkawurran	O
gwamnatin	O
shugaban	O
kasa	O
Muhammadu	B-PER
Buhari	I-PER
,	O
sai	O
dai	O
wasu	O
na	O
ganin	O
kawo	O
karshen	O
wannan	O
badakallar	O
aiki	O
ne	O
tukuru	O
saboda	O
yadda	O
ya	O
shiga	O
cikin	O
al'umma	O
ko	O
ta	O
ko	O
ina	O
.	O
	
Isah	B-PER
Lawal	I-PER
Ikara	O
ya	O
aiko	O
da	O
wannan	O
rahoton	O
daga	O
Kaduna	B-LOC
a	O
Najeriya	B-LOC
.	O
	
Sabbin	O
Hare-Haren	O
Da	O
'Yan	O
Bindiga	B-LOC
Suka	B-PER
Kai	O
a	O
Yankunan	O
Zamfara	B-LOC
	
Wasu	B-ORG
hare	O
hare	O
da	O
aka	O
kai	O
a	O
wasu	O
yankunan	O
jihar	O
Zamfara	B-LOC
da	O
ke	O
arewa	O
maso	O
yammacin	O
Najeriya	B-LOC
,	O
sun	O
yi	O
sanadiyar	O
mutane	O
da	O
dama	O
.	O
	
Rahotanni	O
sun	O
ce	O
,	O
daga	O
cikin	O
wadanda	O
hare-haren	O
suka	O
rutsa	O
da	O
su	O
a	O
tsakiyar	O
makon	O
nan	O
a	O
yankin	O
karamar	O
hukumar	O
Birnin	O
Magaji	O
,	O
akwai	O
manoma	O
da	O
ke	O
kan	O
aiki	O
a	O
gonakinsu	O
a	O
lokacin	O
da	O
harin	O
ya	O
auku	O
.	O
	
Wasu	B-ORG
majiyoyi	O
sun	O
bayyana	O
cewa	O
,	O
wasu	O
mahara	O
dauke	O
da	O
muggan	O
makamai	O
suka	O
far	O
wa	O
manoma	O
a	O
yankin	O
Garin	B-PER
Haladu	O
kamar	O
yadda	O
jaridar	O
Premium	O
Time	B-ORG
ta	O
ruwaito	O
.	O
	
Mazauna	O
yankin	O
sun	O
fadawa	O
jaridar	O
cewa	O
,	O
maharan	O
sun	O
isa	O
yankin	O
ne	O
da	O
misalin	O
karfe	O
daya	O
na	O
rana	O
,	O
suka	O
bude	O
wuta	O
akan	O
wasu	O
matasa	O
da	O
ke	O
aikin	O
dankalin	O
Hausa	O
a	O
gonakinsu	O
da	O
ke	O
Garin	B-PER
Haladu	O
.	O
	
Akalla	O
matasa	O
12	B-DATE
suka	O
rasa	O
rayukansu	O
a	O
wannan	O
hari	O
.	O
	
Matasa	O
da	O
dama	O
daga	O
unguwar	O
Nasarawa	B-LOC
Godal	I-LOC
,	O
sun	O
garzaya	O
zuwa	O
Garin	B-PER
Haladu	O
domin	O
kai	O
dauki	O
,	O
inda	O
aka	O
kashe	O
hudu	O
daga	O
cikinsu	O
,	O
amma	O
sai	O
a	O
ranar	B-DATE
Alhamis	I-DATE
aka	O
gano	O
gawarwakinsu	O
.	O
	
”	O
In	O
ji	O
wani	O
mazaunin	O
garin	O
da	O
ya	O
gana	O
da	O
Premium	O
Times	B-ORG
,	O
wanda	O
kuma	O
ya	O
nemi	O
da	O
kada	O
a	O
bayyana	O
sunansa	O
.	O
	
Majiyar	O
ta	O
kara	O
da	O
cewa	O
,	O
a	O
Garin	B-PER
Kaka	I-PER
,	O
mutane	O
9	B-DATE
maharan	O
suka	O
kashe	O
.	O
	
Rikicin	O
yankin	O
Zamfara	B-LOC
mai	O
fama	O
da	O
hare-haren	O
‘yan	O
bindiga	O
,	O
ya	O
zama	O
babban	O
al’amari	O
a	O
Najeriya	B-LOC
,	O
wanda	O
ya	O
sa	O
hukumomi	O
tura	O
karin	O
dumbin	O
jami’ai	O
domin	O
tunkarar	O
‘yan	O
bindigar	O
,	O
amma	O
duk	O
da	O
haka	O
ana	O
ci	O
gaba	O
da	O
samun	O
daidaikun	O
hare-hare	O
.	O
	
Bayanai	O
da	O
ke	O
fitowa	O
a	O
‘yan	O
kwanakin	O
nan	O
,	O
sun	O
nuna	O
cewa	O
jami’an	O
tsaro	O
na	O
samun	O
nasara	O
akan	O
maharan	O
,	O
tun	O
bayan	O
da	O
aka	O
kaddamar	O
da	O
wani	O
shirin	O
tarwatsa	O
'yan	O
bindigar	O
da	O
ake	O
kira	O
Operation	B-ORG
Dirar	O
Mikiya	O
,	O
amma	O
masu	O
fafutukar	O
kare	O
hakkin	O
bil	O
Adama	B-ORG
da	O
mazauna	O
yankin	O
suna	O
ci	O
gaba	O
da	O
kiran	O
neman	O
dauki	O
.	O
	
Rundunar	O
Tsaro	O
Ta	O
Kaddamar	O
Da	O
Yaki	O
Da	O
Miyagun	O
Ayyuka	O
A	O
Plato	B-LOC
	
Kwamandar	O
rundunar	O
STF	O
,	O
Manjo	O
Janar	O
,	O
Augustine	B-PER
Agundu	O
yayin	O
paredin	O
wassu	O
ishirin	O
da	O
uku	O
da	O
aka	O
kama	O
ake	O
zargi	O
da	O
fashi	O
da	O
makami	O
,	O
ayyukan	O
asiri	O
,	O
da	O
ta’addanci	O
,	O
yace	O
jami’ansu	O
sun	O
tashi	O
tsaye	O
wajen	O
bankado	O
duk	O
masu	O
laifi	O
a	O
fadin	O
jahar	O
Pilato	O
.	O
	
Shugaban	O
hukumar	O
inganta	O
zaman	O
lafiya	O
a	O
jahar	O
Pilato	O
,	O
Joseph	B-ORG
Lengman	O
ya	O
bayyana	O
takaicinsa	O
kan	O
muggan	O
laifuka	O
inda	O
ya	O
bukaci	O
hadin	O
kan	O
kowa	O
don	O
magance	O
su	O
.	O
	
a	O
cikin	O
hirarsa	O
da	O
Sashen	O
Hausa	O
,	O
Evangelist	O
Jerry	B-PER
Datim	O
dake	O
taimaka	O
wa	O
matasa	O
,	O
su	O
gyara	O
halinsu	O
,	O
ya	O
ce	O
dole	O
iyaye	O
su	O
bada	O
goyon	O
baya	O
wajen	O
bankado	O
masu	O
laifi	O
.	O
	
Shi	O
kuwa	O
a	O
nasa	O
bayanin	O
Malam	B-PER
Sani	I-PER
Suleiman	I-PER
dake	O
aikin	O
inganta	O
zamanta	O
kewar	O
al’umma	O
yace	O
hukuma	O
ta	O
jajirce	O
wajen	O
hukunta	O
masu	O
laifi	O
.	O
	
Saurari	O
cikakken	O
rahoton	O
Zainab	O
Babaji	O
.	O
	
Mai	O
Shari'a	O
Zainab	O
Bulkachuwa	O
Ta	O
Janye	O
Daga	B-PER
Sauraron	O
Kararrakin	O
Zabe	O
	
Wanan	O
mataki	O
da	O
Mai	O
Shari'a	O
Zainab	O
Bulkachuwa	O
ta	O
dauka	O
ya	O
biyo	O
bayan	O
wani	O
dogon	O
zama	O
da	O
aka	O
yi	O
a	O
kotun	O
zaben	O
ne	O
akan	O
bukatar	O
da	O
Jamiyar	O
PDP	O
ta	O
gabatar	O
akan	O
mai	O
shari'a	O
Zainab	O
da	O
ke	O
zaman	O
Shugaba	O
a	O
Kotun	O
Sauraren	O
Kokekoke	O
a	O
akan	O
zaben	O
shugaban	O
kasa	O
da	O
aka	O
yi	O
tsakanin	O
Shugaba	O
Mohammadu	B-PER
Buhari	I-PER
da	O
abokin	O
hamayyarsa	O
Alhaji	O
Atiku	B-PER
Abubakar	I-PER
.	O
	
Jamiyar	O
PDP	O
ta	O
nuna	O
cewa	O
idan	O
Alkali	O
Zainab	O
ta	O
ci	O
gaba	O
da	O
zama	O
shugaba	O
a	O
kotun	O
sauraren	O
kararrakin	O
zaben	O
shugaban	O
kasa	O
to	O
ba	O
za	O
a	O
yi	O
masu	O
adalci	O
ba	O
saboda	O
dangantakar	O
Zainab	O
Bulkachuwa	O
da	O
mijin	O
ta	O
wanda	O
ya	O
ci	O
zaben	O
Sanata	O
a	O
Jamiyar	O
APC	O
a	O
zaben	O
na	O
bana	O
da	O
aka	O
yi	O
,	O
da	O
shugaban	O
kasar	O
.	O
	
Banda	B-LOC
haka	O
kuma	O
aka	O
ce	O
dan	O
ta	O
ma	O
ya	O
tsaya	O
takarar	O
kujerar	O
Gwamna	O
har	O
ila	O
yau	B-DATE
a	I-DATE
karkashin	O
tutar	O
Jamiyar	O
APC	O
mai	O
mulki	O
.	O
	
Darekatan	O
Watsa	B-LOC
labaran	O
Jamiyyar	O
PDP	O
Adnin	O
Chinwe	B-PER
Nnorom	I-PER
ta	O
yi	O
bayani	O
cewa	O
ba	O
wai	O
koran	O
mai	O
shari'a	O
Zainab	O
aka	O
yi	O
ba	O
,	O
amma	O
an	O
nemi	O
ta	O
sauka	O
ne	O
daga	O
shugabancin	O
kotun	O
domin	O
tana	O
Uwargida	O
ga	O
dan	O
JamiyNuia	O
mai	O
mulki	O
saboda	O
haka	O
ana	O
fargaban	O
cewa	O
,	O
ba	O
za	O
ta	O
yi	O
hukuncin	O
adalci	O
a	O
shari'ar	O
zaben	O
da	O
ya	O
shafe	O
ta	O
ba	O
.	O
	
Amma	O
Tsohon	O
Shugaban	O
Hukumar	O
EFCC	B-ORG
Alhaji	O
Nuhu	B-PER
Ribadu	I-PER
ya	O
cealkali	O
Zainab	O
ta	O
nuna	O
cewa	O
ita	O
shugaba	O
ce,domin	O
alkalan	O
kotun	O
mutum	O
biyar	O
sun	O
yi	O
ittifakin	O
cewa	O
babu	O
wata	O
doka	O
da	O
ta	O
hana	O
ta	O
ci	O
gaba	O
da	O
aikin	O
ta,duk	O
da	O
haka	O
a	O
ra'ayin	O
kanta	O
ta	O
ajiye	O
aikin	O
.	O
	
Sauka	O
da	O
alkali	O
Zainab	O
Bulkachuwa	O
ta	O
yi	O
daga	O
kujerar	O
kotun	O
sauraren	O
kararrakin	O
zabe	O
bai	O
shafi	O
Mukamin	O
ta	O
na	O
Shugabar	O
Kotun	O
daukaka	O
kara	O
ba,hasalima	O
da	O
ita	O
za	O
a	O
zabi	O
wanda	O
zai	O
gaje	O
kujerar	O
ta	O
a	O
kotun	O
sauraren	O
kararrakin	O
zaben	O
.	O
	
Saurari	O
cikakken	O
rahoton	O
Madina	B-LOC
Dauda	O
	
Takaddamar	O
Rundunar	O
Sojin	O
Najeriya	B-LOC
Da	O
Kungiyar	O
Amnesty	B-ORG
	
Rundunar	O
sojin	O
Najeriya	B-LOC
ta	O
nemi	O
kungiyar	O
kare	O
hakkin	O
bil	O
Adama	B-ORG
ta	O
Amnesty	B-ORG
International	I-ORG
,	O
ta	O
rufe	O
dukkanin	O
ofisoshinta	O
da	O
ke	O
kasar	O
,	O
muddin	O
ba	O
ta	O
sauya	O
abin	O
da	O
ta	O
kwatanta	O
a	O
matsayin	O
halin	O
kungiyar	O
na	O
kokarin	O
haddasa	O
husuma	O
a	O
kasar	O
ba	O
.	O
	
Wata	O
sanarwa	O
dauke	O
da	O
sa	O
hannun	O
Kakakin	O
rundunar	O
sojin	O
ta	O
Najeriya	B-LOC
,	O
Brig	O
.	O
	
Gen	O
.	O
	
Sani	B-PER
Usman	I-PER
Kukasheka	O
,	O
ta	O
zargi	O
kungiyar	O
ta	O
Amnesty	B-ORG
da	O
shiryawa	O
wata	O
makarkashiya	O
da	O
ka	O
iya	O
haifar	O
da	O
rudani	O
a	O
kasar	O
.	O
	
Akwai	O
sahihan	O
bayanai	O
da	O
ke	O
nuna	O
cewa	O
reshen	O
kungiyar	O
da	O
ke	O
Najeriya	B-LOC
,	O
na	O
da	O
niyyar	O
haifar	O
da	O
rudani	O
a	O
kasar	O
.	O
	
”	O
In	O
ji	O
sanarwar	O
rundunar	O
sojin	O
ta	O
Najeriya	B-LOC
,	O
wacce	O
aka	O
wallafa	O
a	O
shafinta	O
na	O
Twitter	B-ORG
.	O
	
Rundunar	O
soji	O
ta	O
Najeriya	B-LOC
ta	O
kara	O
da	O
cewa	O
ta	O
lura	O
,	O
kungiyar	O
ta	O
dukufa	O
wajen	O
kirkirar	O
wasu	O
karerayi	O
na	O
cewa	O
jami’an	O
tsaron	O
kasar	O
na	O
take	O
hakkin	O
bil	O
Adama	B-ORG
,	O
tare	O
da	O
zagayawa	O
tana	O
daukar	O
nauyin	O
kungiyoyi	O
domin	O
su	O
fito	O
su	O
yi	O
zanga	O
zanga	O
da	O
kuma	O
zargin	O
shugabannin	O
sojin	O
Najeriya	B-LOC
kan	O
batutuwan	O
da	O
ba	O
su	O
da	O
tushe	O
.	O
	
A	O
cewar	O
Kukasheka	O
,	O
kungiyar	O
ta	O
Amnesty	B-ORG
na	O
amfani	O
da	O
rikicin	O
Boko	B-LOC
Haram	I-LOC
da	O
na	O
‘yan	O
Shi’a	O
da	O
kuma	O
na	O
makiyaya	O
da	O
kungiyoyi	O
masu	O
zaman	O
kansu	O
wajen	O
cimma	O
manufofinsu	O
.	O
	
Muddin	O
idan	O
kungiyar	O
ba	O
ta	O
sauya	O
salon	O
yadda	O
take	O
al’amuranta	O
ba	O
,	O
babu	O
abin	O
da	O
ya	O
rage	O
mana	O
illa	O
mu	O
ce	O
su	O
rufe	O
ofishinsu	O
da	O
ke	O
Najeriya	B-LOC
.	O
	
Sai	O
dai	O
kungiyar	O
ta	O
Amnesty	B-ORG
International	I-ORG
ta	O
musanta	O
wannan	O
zargi	O
,	O
tana	O
mai	O
cewa	O
dakarun	O
na	O
Najeriya	B-LOC
sun	O
sha	O
jifansu	O
da	O
irin	O
wadannan	O
zarge-zarge	O
.	O
	
Ba	O
ma	O
so	O
mu	O
rika	O
jayayya	O
da	O
su	O
,	O
saboda	O
aikin	O
da	O
suke	O
yi	O
yana	O
da	O
muhimmanci	O
,	O
mun	O
fi	O
so	O
su	O
mayar	O
da	O
hankalinsu	O
wajen	O
kare	O
darajar	O
Najeriya	B-LOC
.	O
	
In	O
ji	O
Kakakin	O
kungiyar	O
a	O
Najeriya	B-LOC
Isa	O
Sanusi	B-PER
.	O
	
Ya	O
kara	O
da	O
cewa	O
,	O
tun	O
da	O
suna	O
da	O
hujjoji	O
,	O
da	O
kamata	O
ya	O
yi	O
,	O
tun	O
suna	O
da	O
hujja	O
,	O
sai	O
a	O
gabatarwa	O
mutane	O
,	O
saboda	O
a	O
cewar	O
shi	O
,	O
ta	O
haka	O
ne	O
za	O
a	O
iya	O
ba	O
su	O
kunya	O
.	O
	
Sanarwa	O
ta	O
sojin	O
Najeriya	B-LOC
,	O
na	O
zuwa	O
ne	O
a	O
kuma	O
daidai	O
lokacin	O
da	O
kungiyar	O
ta	O
Amnesty	B-ORG
ta	O
fitar	O
da	O
wani	O
rahoto	O
wanda	O
ya	O
nuna	O
cewa	O
rikicin	O
makiyaya	O
da	O
manoma	O
a	O
Najeriya	B-LOC
,	O
ya	O
yi	O
sanadin	O
mutuwar	O
mutane	O
3,600	O
tun	O
daga	O
shekarar	B-DATE
2016	I-DATE
,	O
mafi	O
aksarinsu	O
a	O
wannan	B-DATE
shekara	I-DATE
.	I-DATE
	
Saurari	O
hirar	O
rahoton	O
