Najeriya	B-LOC
ta	O
na	O
da	O
kananan	O
hukumomi	O
774	O
,	O
daga	O
cikinsu	O
goma	O
ne	O
kacal	O
inda	O
ba	O
a	O
bahaya	O
a	O
fili	O
.	O
	
Dr.	O
Husaini	B-PER
Hassan	I-PER
,	O
wanda	O
kwararre	O
ne	O
kan	O
muhalli	O
ya	O
ce	O
za	O
a	O
iya	O
cimma	O
nasara	O
idan	O
aka	O
maida	O
hankali	O
wajen	O
fadakarwa	O
da	O
kuma	O
bayyana	O
wa	O
jama’a	O
illolin	O
da	O
ke	O
tattare	O
da	O
aikata	O
hakan	O
.	O
	
Saurari	O
cikakken	O
rahoton	O
Hassan	B-PER
Maina	I-PER
Kaina	I-PER
:	O
	
An	O
Tabbatar	O
Da	O
Alkali	O
Tanko	B-PER
Muhammed	I-PER
A	O
Matsayin	O
Babban	O
Jojin	O
Najeriya	B-LOC
	
Majalissar	B-ORG
Dattawan	I-ORG
Najeriya	I-ORG
ta	O
tabbatar	O
da	O
Alkali	O
Tanko	B-PER
Muhammed	I-PER
a	O
matsayin	O
babban	O
alkalin	O
alkalan	O
Najeriya	B-LOC
bayan	O
da	O
ya	O
yi	O
rikon	O
kwaryar	O
wannan	O
mukamin	O
kusan	O
tsawon	O
watanni	O
shida	O
.	O
	
A	O
yau	O
Laraba	O
,	O
Majalisar	O
ta	O
tabbatar	O
mai	O
da	O
mukamin	O
.	O
	
An	O
haifi	O
alkali	O
Tanko	B-PER
Mohammed	I-PER
ranar	O
31	O
ga	O
watan	O
Disamba	O
na	O
shekarar	O
1953	O
a	O
garin	O
Doguwa	B-LOC
da	O
ke	O
karamar	O
hukumar	O
Giade	B-LOC
a	O
jihar	O
Bauchi	B-LOC
a	O
Arewacin	B-LOC
Najeriya	I-LOC
.	O
	
Ya	O
yi	O
makarantar	O
gwamnati	O
da	O
ke	O
Azare	B-LOC
ta	O
sakandare	O
,	O
kuma	O
ya	O
kammala	O
a	O
shekarar	O
1973	O
.	O
	
Sannan	O
ya	O
yi	O
karatun	O
digiri	O
na	O
farko	O
a	O
Jami'ar	O
Ahmadu	B-PER
Bello	I-PER
da	O
ke	O
Zaria	B-LOC
.	O
	
Daga	O
baya	O
ya	O
yi	O
karatun	O
Majistrate	O
a	O
shekarar	O
1984	O
,	O
da	O
kuma	O
digirin-digirgir	O
duk	O
a	O
Jami'ar	O
Ahmadu	B-PER
Bello	I-PER
a	O
shekara	O
1998	O
.	O
	
Shugaba	O
Buhari	B-PER
ya	O
nada	O
Justice	O
Tanko	B-PER
a	O
matsayin	O
mai	O
rikon	O
kwarya	O
a	O
watan	O
Janairu	O
bayan	O
da	O
ya	O
dakatar	O
da	O
tsohon	O
Alkalin	O
Alkalai	O
Walter	B-PER
Onnoghen	I-PER
wanda	O
aka	O
zarge	O
shi	O
da	O
boye	O
kaddarorinsa	O
.	O
	
Legas	B-LOC
:	O
Majalisar	O
Dokoki	O
Na	O
Shirin	O
Tsige	O
Gwamna	O
Ambode	B-PER
	
A	O
wani	O
zama	O
da	O
‘yan	O
Majalisar	O
Dokokin	O
jihar	O
suka	O
gudanar	O
ranar	O
Litinin	O
,	O
akasarin	O
‘yan	O
Majalisar	O
sun	O
bayyana	O
bukatar	O
tsige	O
gwamnan	O
da	O
mataimakiyarsa	O
da	O
kuma	O
daukar	O
matakai	O
na	O
dakatar	O
da	O
wasu	O
Kwamishinoni	O
bisa	O
zargin	O
da	O
ake	O
musu	O
na	O
kasa	O
gabatar	O
da	O
kasafin	O
kudin	O
bana	O
akan	O
lokaci	O
.	O
	
Sai	O
dai	O
kakakin	O
Majalisar	O
Dokokin	O
jihar	O
Legas	B-LOC
,	O
Mudashiru	B-PER
Obasa	I-PER
,	O
ya	O
roki	O
‘yan	O
Majalisar	O
da	O
su	O
baiwa	O
gwamnan	O
Karin	O
lokaci	O
ko	O
kuma	O
damar	O
gabatar	O
da	O
uzurin	O
dake	O
gabansa	O
,	O
domin	O
jin	O
dalilan	O
da	O
ya	O
sa	O
ya	O
kasa	O
gabatar	O
da	O
kasafin	O
.	O
	
Wannan	O
takun	O
saka	O
dai	O
ya	O
samo	O
asali	O
ne	O
ana	O
dab	O
da	O
fara	O
zabe	O
na	O
fidda	O
gwani	O
na	O
takarar	O
mukamin	O
gwamna	O
a	O
zaben	O
da	O
za	O
gudanar	O
a	O
watan	O
gobe	O
.	O
	
Daukan	O
wannan	O
mataki	O
na	O
fara	O
shirin	O
tsige	O
gwamman	O
jihar	O
Legas	B-LOC
dai	O
ya	O
samo	O
asali	O
ne	O
lokacin	O
da	O
mataimakin	O
kakakin	O
Majlisar	O
Wasu	O
Eshilokun	O
Sanni	O
,	O
ya	O
gabatarwa	O
Majalisar	O
wani	O
rahoto	O
wanda	O
ke	O
da	O
nasaba	O
da	O
kasafin	O
kudin	O
.	O
	
Wakilin	O
Muryar	B-ORG
Amurka	I-ORG
a	O
Legas	B-LOC
Babangida	B-PER
Jibrin	I-PER
ya	O
ji	O
mabanbantan	O
ra’ayoyin	O
wasu	O
mazauna	O
Legas	B-LOC
kan	O
wannan	O
takaddamar	O
dake	O
faruwa	O
.	O
	
Domin	O
Karin	O
bayani	O
saurari	O
rahotan	O
Babangida	B-PER
Jibrin	I-PER
.	O
	
Zaben	O
2019	O
:	O
Atiku	B-PER
Ya	O
yi	O
Alkawarin	O
Ci	O
Gaba	O
Da	O
Noman	O
Rani	O
A	O
Jigawa	B-LOC
	
Masu	O
ruwa	O
da	O
tsaki	O
da	O
talakawa	O
a	O
jihar	O
Jigawa	B-LOC
na	O
ci	O
gaba	O
da	O
bayyana	O
albarkacin	O
bakin	O
su	O
dangane	O
da	O
alkawarin	O
dan	O
takarar	O
shugabancin	O
najeriya	B-LOC
na	O
Jam'iyyar	O
PDP	B-ORG
Alhaji	O
Atiku	B-PER
Abubakar	I-PER
yayi	O
na	O
ci	O
gaba	O
da	O
aikin	O
samar	O
da	O
filin	O
noman	O
rani	O
mai	O
fadin	O
fiye	O
da	O
kadada	O
miliyan	O
daya	O
a	O
jihar	O
a	O
lokacin	O
daya	O
kai	O
ziyarar	O
neman	O
kuri'a	O
jihar	O
a	O
litinin	O
din	O
	
.	O
	
Baya	O
ga	O
alkawarin	O
bunkasa	O
ayyukan	O
noman	O
rani	O
wadda	O
ke	O
karkashin	O
kulawar	O
hukumar	O
raya	O
koramun	O
Hadejia	B-LOC
da	O
Jamare	B-LOC
da	O
gwamnatin	O
marigayi	O
shugaba	O
Shagari	B-PER
ta	O
kammala	O
kashin	O
farko	O
a	O
shekarun	O
1980	O
,	O
dantakarar	O
na	O
Jam'iyyar	O
PDP	B-ORG
yace	O
zai	O
sake	O
gina	O
hanyar	O
mota	O
daga	O
Gaya	B-LOC
zuwa	O
Jahun	B-LOC
zuwa	O
Kafin	B-LOC
Hausa	I-LOC
ta	O
bulle	O
yankin	O
Gashuwa	B-LOC
a	O
jihar	O
Yobe	B-LOC
,	O
kana	O
da	O
wadda	O
ta	O
tashi	O
daga	O
kwanar	O
Dumawa	B-LOC
a	O
jihar	O
Kano	B-LOC
zuwa	O
Babura	B-LOC
ta	O
hade	O
da	O
Jamhuriyar	B-LOC
Nijar	I-LOC
.	O
	
Tsohon	O
gwamnan	O
Jigawa	B-LOC
Alhaji	O
Sule	B-PER
Lamido	I-PER
wanda	O
ya	O
jagoranci	O
tawagar	O
Atikun	B-PER
Zuwa	O
Jigawan	B-LOC
ya	O
yi	O
tanbihi	O
game	O
da	O
wannan	O
gagarumin	O
aiki	O
da	O
cewa	O
,	O
adashen	O
da	O
zasu	O
zuba	O
ke	O
	
a	O
matsayinsu	O
na	O
jiha	O
da	O
suke	O
kyautata	O
zaton	O
dan	O
takarar	O
jam'iyar	O
PDP	B-ORG
zai	O
cika	O
.	O
	
Bayan	O
maraba	O
da	O
wannan	O
batu	O
na	O
raya	O
noman	O
rani	O
da	O
hanyoyi	O
,	O
talakawan	O
na	O
Jigawa	B-LOC
na	O
ne	O
karin	O
ababen	O
habaka	O
rayuwarsu	O
da	O
suka	O
hada	O
da	O
ilimi	O
da	O
inganta	O
rayuwar	O
talakawa	O
.	O
	
Shi	O
kuwa	O
a	O
nasa	O
bangaren	O
,	O
Hon	O
Nasiru	B-PER
Garba	I-PER
Dantiye	I-PER
dake	O
neman	O
kujerar	O
majalisar	O
wakilan	O
Najeriya	B-LOC
daga	O
mazabar	O
Garki	B-LOC
/	O
Babura	B-LOC
a	O
jam'iyyar	O
ta	O
PDP	B-ORG
yayi	O
alkawarin	O
taka	O
rawar	O
data	O
kamata	O
domin	O
kwalliya	O
ta	O
biya	O
kudin	O
sabulu	O
game	O
da	O
alkawuran	O
da	O
aka	O
yiwa	O
talakawa	O
.	O
	
Saurari	O
cikakken	O
rahoton	O
Mahmud	B-PER
Kwari	I-PER
	
‘Yan	O
Bindigar	O
Katsina	B-LOC
Sun	O
Saki	O
Mata	O
10	O
Da	O
Wani	O
Jinjiri	O
	
A	O
cigaba	O
da	O
sasantawar	O
da	O
ake	O
yi	O
da	O
‘yan	O
bindiga	O
a	O
jahar	O
Katsina	B-LOC
,	O
wadanda	O
su	O
ka	O
yi	O
garkuwa	O
da	O
mutane	O
da	O
dama	O
,	O
sun	O
sake	O
sako	O
mutane	O
a	O
karo	O
na	O
biyu	O
.	O
	
Rukunin	O
na	O
2	O
da	O
‘yan	O
bindigar	O
suka	O
sako	O
,	O
sun	O
kunshi	O
mata	O
10	O
da	O
wani	O
jinjiri	O
,	O
wanda	O
ya	O
bada	O
jimlar	O
mutane	O
16	O
,	O
idan	O
aka	O
hada	O
da	O
guda	O
5	O
da	O
aka	O
sako	O
ranar	O
Lahadin	O
da	O
ta	O
gabata	O
.	O
	
Wannan	O
ya	O
biyo	O
bayan	O
rangadin	O
da	O
gwamnan	O
jihar	O
Aminu	B-PER
Bello	I-PER
Masari	I-PER
ya	O
kwashe	O
tsawon	O
mako	O
daya	O
ya	O
na	O
yi	O
,	O
domin	O
tattaunawa	O
da	O
kuma	O
yin	O
sulhu	O
da	O
‘yan	O
bidigar	O
da	O
ke	O
tada	O
kayar	O
baya	O
a	O
jihar	O
,	O
wadanda	O
su	O
ma	O
aka	O
saki	O
mutanensu	O
kusan	O
9	O
da	O
ake	O
tsare	O
da	O
su	O
.	O
	
Ayyukan	O
‘yan	O
tada	O
kayar	O
baya	O
da	O
suka	O
hada	O
da	O
kai	O
hare-hare	O
,	O
da	O
kisan	O
jama’a	O
da	O
ma	O
sace	O
su	O
domin	O
karbar	O
kudin	O
fansa	O
,	O
sun	O
ta’azzara	O
sosai	O
a	O
jihar	O
Katsina	B-LOC
,	O
jim	O
kadan	O
bayan	O
da	O
rahotanni	O
suka	O
nuna	O
cewa	O
an	O
soma	O
samun	O
zaman	O
lafiya	O
a	O
makwabciyarta	O
jihar	O
Zamfara	B-LOC
,	O
sakamakon	O
fito	O
da	O
tsarin	O
sulhu	O
da	O
‘yan	O
tada	O
kayar	O
baya	O
.	O
	
Wannan	O
ya	O
sa	O
jihar	O
ta	O
Katsina	B-LOC
rungumar	O
tsarin	O
na	O
sulhu	O
,	O
duk	O
da	O
yake	O
gwamna	O
Masari	B-PER
ya	O
ce	O
jihar	O
ce	O
ta	O
soma	O
gudanar	O
da	O
tsarin	O
.	O
	
To	O
sai	O
dai	O
tuni	O
da	O
wasu	O
manazarta	O
sha’anin	O
tsaro	O
suke	O
bayyana	O
tababa	O
akan	O
tabbacin	O
samun	O
nasarar	O
tsarin	O
na	O
sulhu	O
,	O
a	O
zaman	O
hanyar	O
kawar	O
da	O
ayyukan	O
‘yan	O
bindigar	O
,	O
to	O
amma	O
Sakataren	O
gwamnatin	O
jihar	O
ta	O
Katsina	B-LOC
,	O
Mustafa	B-PER
Muhammad	I-PER
Inuwa	I-PER
,	O
wanda	O
shine	O
ke	O
jagorancin	O
shirin	O
na	O
sulhu	O
a	O
jihar	O
,	O
yana	O
da	O
ra’ayi	O
banban	O
.	O
	
Har	O
kawo	O
yanzu	O
dai	O
,	O
akwai	O
sauran	O
mutane	O
kusan	O
18	O
da	O
ba	O
a	O
sako	O
ba	O
,	O
daga	O
cikin	O
mutane	O
29	O
da	O
‘yan	O
bindigar	O
su	O
ka	O
yi	O
awon	O
gaba	O
da	O
su	O
a	O
garin	O
Shimfida	B-LOC
kadai	O
,	O
a	O
wani	O
hari	O
da	O
suka	O
kai	O
makwanni	O
biyu	O
da	O
suka	O
gabata	O
,	O
kazalika	O
da	O
wasu	O
kuma	O
da	O
aka	O
ce	O
an	O
kama	O
a	O
wasu	O
garuruwan	O
.	O
	
Ga	O
Murtala	B-PER
Faruk	I-PER
Sanyinna	I-PER
da	O
cikakken	O
rahoton	O
:	O
	
Dakarun	O
Hadin	O
Gwiwa	O
Sun	O
Kashe	O
‘Yan	O
Boko	B-ORG
Haram	I-ORG
39	O
	
Dakarun	O
na	O
rundunar	O
kawancen	O
kasashen	O
yankin	O
Tafkin	B-LOC
Chadin	I-LOC
,	O
sunyi	O
wani	O
fafatawa	O
ne	O
mai	O
zafi	O
a	O
yankin	O
kan	O
iyakar	O
Najeriya	B-LOC
da	O
Chadi	B-LOC
.	O
	
Fafatawar	O
da	O
Runduna	O
ta	O
biyu	O
a	O
bangaren	O
Chadi	B-LOC
da	O
Runduna	O
ta	O
uku	O
a	O
bangaren	O
Najeriya	B-LOC
suka	O
kaddamar	O
na	O
farautar	O
neman	O
yan	O
ta'addan	O
mai	O
take	O
Operation	O
Yancin	O
Tafki	B-LOC
Ya	O
yi	O
sanadiyyar	O
halaka	O
mayakan	O
Boko	B-ORG
Haram	I-ORG
39	O
a	O
kauyen	O
Cross	B-LOC
Kauwa	I-LOC
dake	O
dabda	O
tafkin	B-LOC
Chadi	I-LOC
.	O
	
Wata	O
sanarwa	O
da	O
sojojin	O
suka	O
aikewa	O
Muryar	B-ORG
Amurka	I-ORG
,	O
mai	O
dauke	O
da	O
da	O
hanun	O
Kanar	O
Ezindu	B-PER
Idima	I-PER
,	O
ta	O
ce	O
a	O
bangaren	O
su	O
,	O
sojoji	O
20	O
sun	O
Sami	O
raunuka	O
.	O
	
Dakarun	O
Hadin	O
gwiwar	O
kazalika	O
sun	O
kuma	O
sun	O
kwato	O
motocin	O
yaki	O
biyu	O
da	O
wasu	O
manyan	O
bindigogi	O
na	O
harbo	O
jiragen	O
sama	O
da	O
kuma	O
karin	O
wasu	O
bindigogi	O
masu	O
sarrafa	O
kansu	O
da	O
harsasai	O
masu	O
yawan	O
gaske	O
.	O
	
Tuni	O
dai	O
babban	O
Hafsan	O
Hafsoshin	O
Rundunar	O
tsaro	O
na	O
Chadi	B-LOC
Janaral	O
Tahir	B-PER
Erda	I-PER
da	O
Babban	O
Hafsan	O
sojin	O
kasa	O
na	O
kasar	O
suka	O
tsallako	O
kan	O
iyakar	O
Najeriya	B-LOC
,	O
inda	O
suka	O
je	O
har	O
Kinnasara	B-LOC
a	O
bangaren	O
Monguno	B-LOC
don	O
jinjinawa	O
dakarun	O
.	O
	
Janar	O
Also	B-PER
Erda	I-PER
ya	O
kuma	O
nemi	O
dakarun	O
da	O
su	O
gaggauta	O
kawo	O
karshen	O
ta'addancin	O
na	O
Boko	B-ORG
Haram	I-ORG
Akan	O
lokaci	O
.	O
	
Domin	O
karin	O
bayani	O
saurari	O
rahotan	O
Hassan	B-PER
Maina	I-PER
Kaina	I-PER
.	O
	
ZABEN	O
NAJERIYA	B-LOC
:	O
Zaben	O
Shugaban	O
Kasa	O
Da	O
Na	O
‘Yan	O
Majalisu	B-ORG
	
‘Yan	O
sa’o’i	O
kafin	O
a	O
fara	O
kad’a	O
kuri’u	O
,	O
an	O
ji	O
‘karar	O
fashewar	O
wani	O
abu	O
a	O
garin	O
Maiduguri	B-LOC
dake	O
Arewa	B-LOC
maso	O
Gabashin	B-LOC
Najeriya	I-LOC
.	O
	
Sai	O
dai	O
ba	O
a	O
tabbatar	O
da	O
abin	O
da	O
ya	O
haifar	O
da	O
fashewar	O
ba	O
cikin	O
gaggawa	O
,	O
amma	O
mayakan	O
kungiyar	O
Boko	B-ORG
Haram	I-ORG
sun	O
sha	O
kai	O
hare-hare	O
a	O
garin	O
Maiduguri	B-LOC
.	O
	
A	O
can	O
wani	O
garin	O
dake	O
Arewa	B-LOC
maso	O
Gabashin	B-LOC
Najeriyar	I-LOC
,	O
Geidam	B-LOC
,	O
kamfanin	O
dillancin	O
labarai	O
na	O
Reuters	B-ORG
ya	O
bayar	O
da	O
rahotannin	O
wasu	O
hare-hare	O
daga	O
masu	O
tsatsaurin	O
ra’ayi	O
a	O
yau	O
Asabar	O
,	O
lamarin	O
da	O
ya	O
tilastawa	O
iyalai	O
barin	O
gidajensu	O
.	O
	
Daya	O
daga	O
cikin	O
‘yan	O
garin	O
da	O
yake	O
Magana	O
ta	O
wayar	O
talho	O
da	O
Reuters	B-ORG
ya	O
ce	O
	
.	O
	
”	O
Ya	O
ci	O
gaba	O
da	O
cewa	O
yanzu	O
haka	O
muna	O
cikin	O
daji	O
muna	O
ta	O
gudu	O
.	O
	
Jiya	O
Juma’a	O
shugaba	O
Buhari	B-PER
ya	O
ce	O
za	O
a	O
samar	O
da	O
tsaro	O
a	O
dukkannin	O
rumfunan	O
zabe	O
.	O
	
A	O
wani	O
jawabi	O
da	O
yayi	O
wanda	O
aka	O
nuna	O
ta	O
talabijin	O
a	O
fadin	O
kasar	O
,	O
Shugaba	O
Buhari	B-PER
ya	O
ce	O
an	O
dauki	O
matakan	O
tsaro	O
a	O
fadin	O
kasar	O
don	O
zaben	O
,	O
ya	O
kuma	O
tabbatar	O
da	O
cewa	O
mutane	O
zasu	O
kada	O
kuri’a	O
ba	O
tare	O
da	O
wata	O
fargaba	O
ba	O
.	O
	
Rikicin	O
siyasa	O
na	O
zafafa	O
a	O
kasar	O
yayin	O
da	O
‘yan	O
Najeriya	B-LOC
ke	O
shirin	O
zaben	O
sabon	O
shugaban	O
kasa	O
da	O
‘yan	O
majalissu	B-ORG
.	O
	
A	O
lokacin	O
yakin	O
neman	O
zaben	O
su	O
,	O
jam’iyyar	O
APC	B-ORG
ta	O
shugaba	O
Buhari	B-PER
da	O
babbar	O
jam’iyyar	O
adawa	O
ta	O
PDP	B-ORG
sun	O
zargi	O
juna	O
da	O
yinkurin	O
yin	O
magudi	O
don	O
canza	O
sakamakon	O
zabe	O
.	O
	
An	O
Maka	O
Majalisar	B-ORG
Dokokin	I-ORG
Najeriya	I-ORG
A	O
Kotu	O
Kan	O
Sayen	O
Motocin	O
Alfarma	O
	
Kungiyoyin	O
sun	O
ce	O
sun	O
shigar	O
da	O
kara	O
ne	O
akan	O
suna	O
so	O
a	O
haramta	O
wa	O
majalisar	B-ORG
kashe	O
wadannan	O
kudade	O
,	O
saboda	O
ya	O
saba	O
wa	O
kashi	O
na	O
57	O
karamin	O
kashi	O
na	O
4	O
na	O
tsarin	O
sayayyar	O
kayan	O
amfani	O
na	O
shugabanin	O
majalisar	B-ORG
dokokin	O
kasa	O
da	O
aka	O
kirkira	O
a	O
kundin	O
tsarin	O
mulkin	O
majalisar	B-ORG
a	O
shekara	O
2007	O
.	O
	
Kungiyoyin	O
sun	O
ce	O
ya	O
zama	O
wajibi	O
majalisar	B-ORG
ta	O
zabge	O
yawan	O
adadin	O
kudaden	O
da	O
suke	O
so	O
su	O
sai	O
motocin	O
da	O
su	O
.	O
	
Daya	O
cikin	O
ya'yan	O
kungiyoyin	O
,	O
Salihu	B-PER
Dantata	I-PER
Mahmood	I-PER
,	O
ya	O
ce	O
ba	O
zai	O
yi	O
wu	O
suna	O
ganin	O
talauci	O
da	O
yunwa	O
da	O
rashin	O
biyan	O
kudaden	O
makarantan	O
yara	O
da	O
rashin	O
magunguna	O
yana	O
daidaita	O
mutane	O
sannan	O
su	O
yi	O
shiru	O
ba	O
,	O
domin	O
ai	O
an	O
zabe	O
su	O
ne	O
domin	O
su	O
yi	O
dokokin	O
da	O
za	O
su	O
canja	O
rayuwar	O
al'umma	O
ba	O
kashe	O
kudade	O
barkatai	O
ba	O
.	O
	
Shi	O
ma	O
Komred	O
Bako	B-PER
Abdul	I-PER
,	O
wanda	O
ya	O
wakilci	O
kungiyar	O
Campaign	B-ORG
for	I-ORG
Democracy	I-ORG
a	O
lokacin	O
shigar	O
da	O
karar	O
ya	O
ce	O
almubazaranci	O
ne	O
barin	O
‘yan	O
majalisar	B-ORG
su	O
sayi	O
motoci	O
na	O
yawan	O
wadannan	O
kudade	O
.	O
	
Ya	O
kara	O
da	O
cewa	O
,	O
‘yan	O
majalisar	B-ORG
su	O
yi	O
maza-maza	O
su	O
janye	O
wannan	O
kuduri	O
na	O
sayen	O
motoci	O
domin	O
su	O
wakilan	O
mutane	O
ne	O
ba	O
wakilan	O
kansu	O
ba	O
ne	O
.	O
	
To	O
wai	O
menene	O
doka	O
ta	O
tanada	O
ne	O
a	O
game	O
da	O
irin	O
wannan	O
mataki	O
na	O
kashe	O
makudan	O
kudade	O
duk	O
shekaru	O
hudu	O
?	O
	
Barista	O
Mainasara	B-PER
Ibrahim	I-PER
Umar	I-PER
,	O
ya	O
yi	O
karin	O
haske	O
inda	O
yake	O
cewa	O
babu	O
wata	O
doka	O
da	O
ta	O
tanadi	O
kashe	O
irin	O
wadannan	O
kudade	O
,	O
hasali	O
ma	O
su	O
‘yan	O
majalisar	B-ORG
ne	O
su	O
ka	O
yi	O
dokoki	O
iri	O
daban-	O
daban	O
domin	O
kare	O
dukiyar	O
alumma	O
,	O
amma	O
kuma	O
su	O
ne	O
suke	O
kokarin	O
karya	O
dokokin	O
.	O
	
Kokarin	O
jin	O
ta	O
bakin	O
yan	O
majalisar	B-ORG
